web-scraper-order,web-scraper-start-url,Date,Open,Close
"1616521277-760","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 03, 2020","75.94","76.45"
"1616521277-767","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 23, 2020","76.06","74.67"
"1616521277-938","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 24, 2020","47.82","48.42"
"1616521277-858","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 16, 2020","66.61","67.08"
"1616521277-951","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 05, 2020","51.66","51.68"
"1616521277-881","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 12, 2020","57.48","56.75"
"1616521277-809","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 24, 2020","65.10","65.62"
"1616521277-770","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 18, 2020","76.58","75.47"
"1616521277-706","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 23, 2021","89.28","90.73"
"1616521277-741","https://finance.yahoo.com/quote/TCEHY/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 31, 2020","72.37","71.89"
